"Bill_Dt","Vch_Nbr","Vch_Entries_Nbr","Ptf_Id","Accting_Peroid","Vch_Catg","Coa_Id","Ccy_Cd","Ex_Rate","Recnclt_Ind","Txn_Amt_Occy","Txn_Amt_Dccy","Db_Cr_Ind","Txn_Qty","Unit_Prc","Vch_Src_Cd","Vch_Memo","Occur_Dt","Bill_Tm","Accessory_Qty","Posting_Ind","Secu_Txn_Mode","Src_Ptf_Id","Assist_Accting_Cd","Vch_Assoc_Nbr","In_Memo_Nbr","Biz_Ref_Nbr","GMS_Vch_Nbr","Remarks","Reserve1","Reserve2","Bill_Usr_Id","Chk_Usr_Id","Upd_Usr_Id","Posting_Usr_Id","Cfm_Usr_Id","Bond_Cd","Exchange_Cd"
"20191010","611","1","Z00295","201910"," ","11021199600009","CNY"," "," ","45355.0000","45355.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600009 SH_上海机场]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","611","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","45355.0000","45355.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600009 SH_上海机场]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","612","1","Z00295","201910"," ","11021199603816","CNY"," "," ","288.0000","288.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][603816 SH_顾家家居]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","612","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","-288.0000","-288.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][603816 SH_顾家家居]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","613","1","Z00295","201910"," ","11023199002714","CNY"," "," ","1471849.0000","1471849.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002714 SZ_牧原股份]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","613","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","1471849.0000","1471849.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002714 SZ_牧原股份]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","614","1","Z00295","201910"," ","11021199600436","CNY"," "," ","79680.0000","79680.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600436 SH_片仔癀]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","614","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","79680.0000","79680.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600436 SH_片仔癀]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","615","1","Z00295","201910"," ","11023199300347","CNY"," "," ","480282.0000","480282.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300347 SZ_泰格医药]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","615","2","Z00295","201910"," ","6101.01.34","CNY"," "," ","480282.0000","480282.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300347 SZ_泰格医药]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","616","1","Z00295","201910"," ","11023199000961","CNY"," "," ","8382.0000","8382.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000961 SZ_中南建设]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","616","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","8382.0000","8382.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000961 SZ_中南建设]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","617","1","Z00295","201910"," ","11023199300357","CNY"," "," ","38779.0000","38779.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300357 SZ_我武生物]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","617","2","Z00295","201910"," ","6101.01.34","CNY"," "," ","38779.0000","38779.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300357 SZ_我武生物]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","618","1","Z00295","201910"," ","11021199601318","CNY"," "," ","153536.0000","153536.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][601318 SH_中国平安]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","618","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","153536.0000","153536.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][601318 SH_中国平安]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","619","1","Z00295","201910"," ","11023199002739","CNY"," "," ","4404.0000","4404.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002739 SZ_万达电影]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","619","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","-4404.0000","-4404.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002739 SZ_万达电影]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","620","1","Z00295","201910"," ","11023199000333","CNY"," "," ","115063.3600","115063.3600","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000333 SZ_美的集团]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","620","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","-115063.3600","-115063.3600","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000333 SZ_美的集团]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","621","1","Z00295","201910"," ","11021199600276","CNY"," "," ","2174295.8700","2174295.8700","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600276 SH_恒瑞医药]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","621","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","2174295.8700","2174295.8700","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600276 SH_恒瑞医药]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","622","1","Z00295","201910"," ","11023199002415","CNY"," "," ","108500.0000","108500.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002415 SZ_海康威视]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","622","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","-108500.0000","-108500.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002415 SZ_海康威视]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","623","1","Z00295","201910"," ","11023199300782","CNY"," "," ","86572.0000","86572.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300782 SZ_卓胜微]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","623","2","Z00295","201910"," ","6101.01.34","CNY"," "," ","86572.0000","86572.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300782 SZ_卓胜微]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","624","1","Z00295","201910"," ","11023199002938","CNY"," "," ","27146.0000","27146.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002938 SZ_鹏鼎控股]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","624","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","27146.0000","27146.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002938 SZ_鹏鼎控股]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","625","1","Z00295","201910"," ","11023199000001","CNY"," "," ","20816.0000","20816.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000001 SZ_平安银行]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","625","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","-20816.0000","-20816.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000001 SZ_平安银行]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","626","1","Z00295","201910"," ","11021199600887","CNY"," "," ","18873.0000","18873.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600887 SH_伊利股份]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","626","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","18873.0000","18873.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600887 SH_伊利股份]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","627","1","Z00295","201910"," ","11021199600547","CNY"," "," ","3852.0000","3852.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600547 SH_山东黄金]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","627","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","-3852.0000","-3852.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600547 SH_山东黄金]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","628","1","Z00295","201910"," ","11023199002475","CNY"," "," ","794200.0000","794200.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002475 SZ_立讯精密]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","628","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","794200.0000","794200.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002475 SZ_立讯精密]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","629","1","Z00295","201910"," ","11021199600519","CNY"," "," ","253890.0000","253890.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600519 SH_贵州茅台]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","629","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","253890.0000","253890.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600519 SH_贵州茅台]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","630","1","Z00295","201910"," ","11023199000858","CNY"," "," ","88478.0000","88478.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000858 SZ_五 粮 液]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","630","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","-88478.0000","-88478.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000858 SZ_五 粮 液]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","631","1","Z00295","201910"," ","11021199601012","CNY"," "," ","14607.0000","14607.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][601012 SH_隆基股份]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","631","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","14607.0000","14607.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][601012 SH_隆基股份]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","632","1","Z00295","201910"," ","11023199300595","CNY"," "," ","24830.0000","24830.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300595 SZ_欧普康视]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","632","2","Z00295","201910"," ","6101.01.34","CNY"," "," ","24830.0000","24830.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300595 SZ_欧普康视]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","633","1","Z00295","201910"," ","11023199002271","CNY"," "," ","1632.0000","1632.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002271 SZ_东方雨虹]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","633","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","1632.0000","1632.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002271 SZ_东方雨虹]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","634","1","Z00295","201910"," ","11021199601166","CNY"," "," ","11108.0000","11108.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][601166 SH_兴业银行]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","634","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","11108.0000","11108.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][601166 SH_兴业银行]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","635","1","Z00295","201910"," ","11023199000568","CNY"," "," ","9040.0000","9040.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000568 SZ_泸州老窖]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","635","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","-9040.0000","-9040.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000568 SZ_泸州老窖]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","636","1","Z00295","201910"," ","11021199600900","CNY"," "," ","12558.0000","12558.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600900 SH_长江电力]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","636","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","-12558.0000","-12558.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600900 SH_长江电力]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","637","1","Z00295","201910"," ","11023199002410","CNY"," "," ","13865.0000","13865.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002410 SZ_广联达]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","637","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","13865.0000","13865.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002410 SZ_广联达]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","638","1","Z00295","201910"," ","11023199000002","CNY"," "," ","16632.0000","16632.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000002 SZ_万  科Ａ]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","638","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","-16632.0000","-16632.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000002 SZ_万  科Ａ]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","639","1","Z00295","201910"," ","11023199002179","CNY"," "," ","8742.0000","8742.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002179 SZ_中航光电]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","639","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","8742.0000","8742.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002179 SZ_中航光电]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","640","1","Z00295","201910"," ","11023199300015","CNY"," "," ","79186.0000","79186.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300015 SZ_爱尔眼科]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","640","2","Z00295","201910"," ","6101.01.34","CNY"," "," ","79186.0000","79186.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300015 SZ_爱尔眼科]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","641","1","Z00295","201910"," ","11023199002142","CNY"," "," ","5720.0000","5720.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002142 SZ_宁波银行]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","641","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","5720.0000","5720.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002142 SZ_宁波银行]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","642","1","Z00295","201910"," ","11023199002050","CNY"," "," ","27081.0000","27081.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002050 SZ_三花智控]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","642","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","27081.0000","27081.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002050 SZ_三花智控]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","643","1","Z00295","201910"," ","11021199603520","CNY"," "," ","72000.0000","72000.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][603520 SH_司太立]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","643","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","72000.0000","72000.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][603520 SH_司太立]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","644","1","Z00295","201910"," ","11023199002273","CNY"," "," ","34424.0000","34424.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002273 SZ_水晶光电]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","644","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","34424.0000","34424.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][002273 SZ_水晶光电]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","645","1","Z00295","201910"," ","11021199600036","CNY"," "," ","86636.6900","86636.6900","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600036 SH_招商银行]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","645","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","-86636.6900","-86636.6900","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600036 SH_招商银行]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","646","1","Z00295","201910"," ","11023199000063","CNY"," "," ","10872.0000","10872.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000063 SZ_中兴通讯]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","646","2","Z00295","201910"," ","6101.01.33","CNY"," "," ","10872.0000","10872.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][000063 SZ_中兴通讯]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","647","1","Z00295","201910"," ","11021199600048","CNY"," "," ","6518.0000","6518.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600048 SH_保利地产]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","647","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","-6518.0000","-6518.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600048 SH_保利地产]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","648","1","Z00295","201910"," ","11023199300144","CNY"," "," ","7008.0000","7008.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300144 SZ_宋城演艺]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","648","2","Z00295","201910"," ","6101.01.34","CNY"," "," ","7008.0000","7008.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300144 SZ_宋城演艺]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","649","1","Z00295","201910"," ","11021199600585","CNY"," "," ","24934.0000","24934.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600585 SH_海螺水泥]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","649","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","-24934.0000","-24934.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600585 SH_海螺水泥]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","650","1","Z00295","201910"," ","11021199600031","CNY"," "," ","18846.0000","18846.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600031 SH_三一重工]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","650","2","Z00295","201910"," ","6101.01.01","CNY"," "," ","18846.0000","18846.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][600031 SH_三一重工]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","651","1","Z00295","201910"," ","11023199300451","CNY"," "," ","12996.0000","12996.0000","D","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300451 SZ_创业慧康]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"20191010","651","2","Z00295","201910"," ","6101.01.34","CNY"," "," ","12996.0000","12996.0000","C","0.000000","0E-16","ZCGZ_ZQKC","(2019-10-10)[证券库存估值][交易类][300451 SZ_创业慧康]"," ","2019-11-06 15:56:26"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
